17:19:59	込込	1003	涙	OK
17:19:59	込込	11	F1	OK
17:20:26	込込	23	F2	OK
17:22:19	込込	11	涙	OK
17:22:19	込込	10	F1	OK
17:22:33	込込	10	涙	OK
17:22:33	込込	24	F1	OK
17:22:42	込込	58	涙	OK
17:22:42	込込	33	F4	OK
17:23:36	込込	24	涙	OK
17:23:36	込込	1002	F1	OK
17:23:45	込込	1002	涙	OK
17:23:45	込込	45	F1	OK
17:23:55	込込	45	涙	OK
17:23:55	込込	58	F1	OK
17:24:02	込込	58	涙	OK
17:24:02	込込	1003	F1	OK
17:26:16	込込	33	涙	OK
17:26:16	込込	1004	F4	OK
17:26:25	込込	1003	涙	OK
17:26:25	込込	206	F1	OK
17:31:38	込込	1004	涙	OK
17:31:38	込込	1005	F4	OK
17:49:35	込込	206	涙	OK
17:49:35	込込	1003	F1	OK
17:51:05	込込	1003	涙	OK
17:51:05	込込	1007	F1	OK
17:51:43	込込	23	涙	OK
17:51:43	込込	206	F2	OK
17:53:26	込込	1007	涙	OK
17:53:26	込込	1004	F1	OK
18:07:39	込込	204	F1	OK
18:09:28	込込	31	Ctrl+F8	OK
18:09:33	込込	33	Ctrl+F7	OK
18:09:36	込込	1006	F8	OK
18:24:00	込込	1006	F8	OK
18:24:10	込込	31	Ctrl+F8	OK
18:24:21	込込	33	F7	OK
18:24:46	込込	11	F1	OK
18:26:16	込込	33	涙	OK
18:26:18	込込	11	涙	OK
18:26:23	込込	58	F1	OK
18:26:26	込込	1003	F2	OK
18:26:27	込込	1004	F3	OK
18:26:29	込込	206	F4	OK
18:26:32	込込	1005	F5	OK
18:26:34	込込	1007	F6	OK
18:27:52	込込	1007	涙	OK
18:27:55	込込	206	涙	OK
18:27:57	込込	1003	涙	OK
18:27:59	込込	58	涙	OK
18:32:38	込込	25	Ctrl+F8	OK
18:32:40	込込	12	Ctrl+F7	OK
18:32:42	込込	7	Ctrl+F6	OK
18:32:47	込込	26	Ctrl+F5	OK
18:32:52	込込	42	Ctrl+F4	OK
18:32:55	込込	114	Ctrl+F3	OK
18:32:57	込込	204	Ctrl+F2	OK
18:33:00	込込	56	Ctrl+F1	OK
18:33:06	込込	1001	F8	OK
18:33:08	込込	66	F7	OK
18:33:10	込込	43	F6	OK
