02:28:43	込込	30	F8	OK
02:32:42	込込	6	F2	OK
02:33:23	込込	70	Ctrl+F1	OK
02:38:40	込込	1017	F1	OK
02:38:48	込込	17	F7	OK
02:39:20	込込	6	涙	OK
02:39:20	込込	51	F2	OK
02:39:36	込込	6	F3	OK
15:32:48	込込	21	F4	OK
15:33:54	込込	1087	F1	OK
15:34:05	込込	1075	F2	OK
15:35:00	込込	21	涙	OK
15:35:00	込込	1099	F4	OK
15:35:22	込込	58	F3	OK
15:35:36	込込	1087	涙	OK
15:35:36	込込	1072	F1	OK
15:36:44	込込	1073	F8	OK
15:37:59	込込	1073	F8	OK
15:39:25	込込	1073	涙	OK
15:39:25	込込	74	F8	OK
15:39:36	込込	1076	F1	OK
15:39:57	込込	1017	Ctrl+F1	OK
17:19:13	込込	74	涙	OK
17:19:13	込込	1073	F8	OK
17:19:20	込込	31	Ctrl+F7	OK
17:19:24	込込	1075	F4	OK
17:19:27	込込	74	F7	OK
18:40:37	込込	1014	F4	OK
18:59:45	込込	17	F7	OK
19:21:56	込込	30	F8	OK
19:22:37	込込	1017	F1	OK
20:03:52	込込	1014	涙	OK
20:03:52	込込	55	F4	OK
20:04:41	込込	55	涙	OK
20:04:41	込込	1014	F4	OK
20:29:37	込込	55	F8	OK
20:29:39	込込	1014	F7	OK
20:35:32	込込	1017	F1	OK
21:20:32	込込	1078	F4	OK
21:26:11	込込	6	F2	OK
23:08:05	込込	1017	涙	OK
23:08:05	込込	1095	F1	OK
