18:22:24	込込	41	F3	OK
18:22:26	込込	71	F4	OK
18:29:48	詰距	6	F2	OK
18:41:11	込込	27	F1	OK
19:14:30	込込	27	涙	OK
19:14:30	込込	26	F1	OK
19:14:42	込込	71	F4	OK
19:15:19	込込	26	涙	OK
19:15:19	込込	43	F1	OK
19:15:31	込込	43	涙	OK
19:15:31	込込	66	F1	OK
19:15:37	込込	66	涙	OK
19:15:37	込込	56	F1	OK
19:15:45	込込	71	涙	OK
19:15:45	込込	42	F4	OK
19:15:59	込込	56	涙	OK
19:15:59	込込	204	F1	OK
19:16:11	込込	42	涙	OK
19:16:11	込込	114	F4	OK
19:25:13	込込	204	涙	OK
19:25:13	込込	1001	F1	OK
19:28:01	込込	1001	涙	OK
19:28:01	込込	204	F1	OK
19:28:04	込込	114	F2	OK
19:28:07	込込	42	F3	OK
19:28:32	込込	42	涙	OK
19:28:32	込込	66	F3	OK
19:28:39	込込	66	涙	OK
19:28:39	込込	56	F3	OK
19:28:44	込込	56	涙	OK
19:28:44	込込	26	F3	OK
19:29:59	込込	26	涙	OK
19:29:59	込込	66	F3	OK
19:30:05	込込	56	F4	OK
19:30:17	込込	56	涙	OK
19:30:17	込込	42	F4	OK
19:56:00	込込	1007	F4	OK
19:57:35	込込	1005	F3	OK
19:58:03	込込	45	F1	OK
20:05:58	詰距	13	F3	OK
20:12:31	込込	45	涙	OK
20:12:31	込込	206	F1	OK
20:12:49	込込	206	涙	OK
20:12:49	込込	1003	F1	OK
21:45:44	込込	13	F2	OK
21:45:46	込込	13	F3	OK
