01:23:40	込込	30	涙	OK
01:23:40	込込	1009	F4	OK
02:03:24	込込	26	F1	OK
02:04:26	込込	208	F2	OK
02:04:47	込込	208	涙	OK
02:04:47	込込	43	F2	OK
02:06:14	込込	66	F3	OK
02:06:56	込込	66	涙	OK
02:06:56	込込	56	F3	OK
02:07:15	込込	114	F4	OK
02:08:27	込込	56	涙	OK
02:08:27	込込	42	F3	OK
02:09:19	込込	26	涙	OK
02:09:19	込込	204	F1	OK
02:10:19	込込	204	涙	OK
02:10:19	込込	1002	F1	OK
02:11:13	込込	1002	涙	OK
02:11:13	込込	26	F1	OK
02:11:21	込込	43	涙	OK
02:11:21	込込	208	F2	OK
02:11:27	込込	42	涙	OK
02:11:27	込込	43	F3	OK
02:11:39	込込	43	涙	OK
02:11:39	込込	66	F3	OK
02:11:44	込込	66	涙	OK
02:11:44	込込	56	F3	OK
02:11:56	込込	56	涙	OK
02:11:56	込込	42	F3	OK
02:12:04	込込	42	涙	OK
02:12:04	込込	204	F3	OK
02:12:10	込込	26	涙	OK
02:12:10	込込	204	F1	OK
02:12:31	込込	22	F3	OK
02:13:18	込込	11	F1	OK
02:13:31	込込	11	涙	OK
02:13:31	込込	10	F1	OK
02:13:39	込込	10	涙	OK
02:13:39	込込	24	F1	OK
02:13:46	込込	33	F4	OK
02:13:57	込込	24	涙	OK
02:13:57	込込	209	F1	OK
02:14:56	込込	33	涙	OK
02:14:56	込込	47	F4	OK
02:15:04	込込	209	涙	OK
02:15:04	込込	45	F1	OK
02:15:34	込込	47	涙	OK
02:15:34	込込	37	F4	OK
02:16:11	込込	37	涙	OK
02:16:11	込込	205	F4	OK
02:16:27	込込	22	涙	OK
02:16:27	込込	58	F3	OK
02:16:57	込込	45	涙	OK
02:16:57	込込	206	F1	OK
02:17:26	込込	206	涙	OK
02:17:26	込込	1003	F1	OK
02:17:49	込込	1003	涙	OK
02:17:49	込込	11	F1	OK
02:17:56	込込	205	涙	OK
02:17:56	込込	10	F4	OK
02:18:11	込込	10	涙	OK
02:18:11	込込	209	F4	OK
02:18:32	込込	209	涙	OK
02:18:32	込込	205	F4	OK
02:18:42	込込	205	涙	OK
02:18:42	込込	37	F4	OK
02:19:36	込込	58	涙	OK
02:19:36	込込	47	F3	OK
02:19:48	込込	11	涙	OK
02:19:48	込込	209	F1	OK
02:19:59	込込	47	涙	OK
02:19:59	込込	58	F3	OK
02:20:00	込込	205	F2	OK
02:21:34	込込	205	涙	OK
02:21:34	込込	47	F2	OK
02:21:49	込込	209	涙	OK
02:21:49	込込	206	F1	OK
02:21:58	込込	206	涙	OK
02:21:58	込込	45	F1	OK
02:22:09	込込	58	涙	OK
02:22:09	込込	22	F3	OK
02:23:22	込込	13	F3	OK
02:23:39	込込	13	涙	OK
02:23:39	込込	57	F3	OK
02:24:24	込込	57	涙	OK
02:24:24	込込	202	F3	OK
02:25:14	込込	1012	F8	OK
02:26:16	込込	203	F1	OK
02:27:31	込込	203	涙	OK
02:27:31	込込	13	F1	OK
02:27:46	込込	13	涙	OK
02:27:46	込込	6	F1	OK
02:27:56	込込	51	F2	OK
02:28:17	込込	6	涙	OK
02:28:17	込込	13	F1	OK
02:28:31	込込	202	涙	OK
02:28:31	込込	57	F3	OK
02:29:03	込込	51	涙	OK
02:29:03	込込	202	F2	OK
02:29:21	込込	13	涙	OK
02:29:21	込込	203	F1	OK
