00:02:47	込込	1001	涙	OK
00:02:47	込込	1082	F1	OK
00:05:06	込込	40	F2	OK
00:05:28	込込	1082	涙	OK
00:05:28	込込	56	F1	OK
00:05:31	込込	40	涙	OK
00:05:31	込込	66	F2	OK
00:05:33	込込	26	F3	OK
00:06:47	込込	56	涙	OK
00:06:47	込込	204	F1	OK
00:07:03	込込	40	F4	OK
00:08:02	込込	25	F5	OK
00:08:57	込込	204	涙	OK
00:08:57	込込	1082	F1	OK
04:36:34	込込	204	F1	OK
04:36:36	込込	1082	F2	OK
04:43:31	込込	26	F4	OK
04:45:26	込込	26	涙	OK
04:45:26	込込	41	F4	OK
04:45:56	込込	41	涙	OK
04:45:56	込込	66	F4	OK
04:46:34	込込	66	F5	OK
04:47:55	込込	56	F1	OK
04:47:57	込込	66	F2	OK
04:47:59	込込	26	F3	OK
04:48:56	込込	1001	F4	OK
04:49:41	込込	26	涙	OK
04:49:41	込込	1083	F3	OK
05:36:58	込込	56	涙	OK
05:36:58	込込	1082	F1	OK
05:37:09	込込	1082	涙	OK
05:37:09	込込	204	F1	OK
05:37:12	込込	66	涙	OK
05:37:12	込込	1082	F2	OK
06:15:51	込込	204	涙	OK
06:15:51	込込	70	F1	OK
06:18:09	込込	70	涙	OK
06:18:09	込込	1017	F1	OK
06:30:22	込込	1082	涙	OK
06:30:22	込込	70	F2	OK
07:11:07	込込	1017	Ctrl+F1	OK
07:20:01	込込	70	F2	OK
07:28:47	込込	70	涙	OK
07:28:47	込込	23	F2	OK
07:28:59	込込	33	F3	OK
07:29:11	込込	58	F4	OK
07:29:34	込込	1087	F1	OK
07:45:52	込込	1087	涙	OK
07:45:52	込込	206	F1	OK
07:46:16	込込	206	涙	OK
07:46:16	込込	11	F1	OK
07:46:28	込込	23	涙	OK
07:46:28	込込	45	F2	OK
07:48:59	込込	33	涙	OK
07:48:59	込込	22	F3	OK
08:06:43	込込	1017	涙	OK
08:06:43	込込	31	Ctrl+F1	OK
08:06:47	込込	74	F8	OK
08:16:26	込込	58	涙	OK
08:16:26	込込	1086	F4	OK
08:54:19	込込	1001	F4	OK
08:55:40	込込	1086	F4	OK
09:01:39	込込	1017	F1	OK
09:18:34	込込	1017	涙	OK
09:18:34	込込	1093	F1	OK
09:19:33	込込	1094	F2	OK
09:34:17	込込	1086	涙	OK
09:34:17	込込	58	F4	OK
09:53:32	込込	1093	涙	OK
09:53:32	込込	1087	F1	OK
09:55:22	込込	70	Ctrl+F1	OK
19:46:54	込込	1087	F1	OK
