14:14:36	込込	1014	F4	OK
14:16:11	込込	6	F2	OK
14:26:09	込込	1014	F4	OK
14:26:40	込込	1014	F4	OK
14:31:53	込込	30	F8	OK
14:54:20	込込	1014	涙	OK
14:54:20	込込	1099	F4	OK
15:25:44	込込	70	Ctrl+F1	OK
16:11:47	込込	1017	涙	OK
16:11:47	込込	48	F1	OK
16:12:15	込込	70	涙	OK
16:12:15	込込	1017	Ctrl+F1	OK
17:21:16	込込	1099	涙	OK
17:21:16	込込	1097	F4	OK
17:27:36	込込	1097	涙	OK
17:27:36	込込	1002	F4	OK
17:32:59	込込	1078	F5	OK
18:43:05	込込	1002	涙	OK
18:43:05	込込	1001	F4	OK
23:23:32	込込	20	F4	OK
23:23:58	込込	70	Ctrl+F1	OK
23:28:48	込込	1017	F1	OK
