00:05:37	込込	1070	涙	OK
00:05:37	込込	1071	F4	OK
00:27:31	込込	114	F2	OK
00:27:38	込込	204	F3	OK
00:28:44	込込	11	F1	OK
00:31:25	込込	23	F2	OK
00:32:14	込込	22	F3	OK
00:32:22	込込	22	涙	OK
00:32:22	込込	10	F3	OK
00:32:38	込込	33	F4	OK
00:32:54	込込	1072	F5	OK
00:41:27	込込	58	F6	OK
00:45:41	込込	1075	F7	OK
01:53:41	込込	70	Ctrl+F1	OK
02:10:54	込込	1073	F8	OK
02:15:38	込込	1075	涙	OK
02:15:38	込込	74	F7	OK
02:15:57	込込	11	涙	OK
02:15:57	込込	1017	F1	OK
02:16:10	込込	31	Ctrl+F8	OK
02:16:15	込込	23	涙	OK
02:16:17	込込	10	涙	OK
02:16:24	込込	33	涙	OK
02:16:32	込込	1075	F3	OK
02:18:39	込込	58	涙	OK
02:26:19	込込	1072	涙	OK
04:12:29	込込	1099	F4	OK
04:19:38	込込	22	F3	OK
04:19:44	込込	1017	Ctrl+F1	OK
04:21:08	込込	1072	F1	OK
04:21:17	込込	58	F2	OK
04:31:46	込込	58	涙	OK
04:31:46	込込	1076	F2	OK
04:36:20	込込	1072	涙	OK
04:36:20	込込	11	F1	OK
04:36:39	込込	1076	涙	OK
04:36:39	込込	23	F2	OK
04:37:05	込込	23	涙	OK
04:37:05	込込	10	F2	OK
04:37:22	込込	10	涙	OK
04:37:22	込込	33	F2	OK
04:37:31	込込	11	涙	OK
04:37:31	込込	58	F1	OK
04:37:45	込込	33	涙	OK
04:37:45	込込	1072	F2	OK
04:38:16	込込	1072	涙	OK
04:38:16	込込	33	F2	OK
04:38:24	込込	33	涙	OK
04:38:24	込込	1072	F2	OK
04:38:31	込込	22	涙	OK
04:38:31	込込	33	F3	OK
04:39:38	込込	33	涙	OK
04:39:38	込込	1087	F3	OK
04:51:42	込込	1075	F5	OK
04:53:19	込込	1075	涙	OK
04:53:19	込込	1076	F5	OK
05:32:02	込込	1099	涙	OK
05:32:02	込込	1082	F4	OK
05:32:34	込込	58	涙	OK
05:32:34	込込	204	F1	OK
05:52:51	込込	1099	F6	OK
05:56:10	込込	1071	F1	OK
05:56:19	込込	114	F2	OK
05:56:28	込込	204	F3	OK
06:08:29	込込	26	F4	OK
06:13:59	込込	10	F3	OK
06:14:10	込込	11	F1	OK
06:15:03	込込	23	F2	OK
06:15:10	込込	10	涙	OK
06:15:10	込込	24	F3	OK
06:15:16	込込	23	涙	OK
06:15:16	込込	33	F2	OK
06:15:22	込込	11	涙	OK
06:15:22	込込	1072	F1	OK
06:15:29	込込	24	涙	OK
06:15:29	込込	58	F3	OK
06:15:43	込込	1099	F4	OK
06:15:50	込込	58	涙	OK
06:15:50	込込	1075	F3	OK
06:15:59	込込	1076	F5	OK
06:16:22	込込	1099	涙	OK
06:16:22	込込	1087	F4	OK
06:16:49	込込	1073	F8	OK
06:18:06	込込	1017	Ctrl+F1	OK
06:19:19	込込	74	F7	OK
06:22:45	込込	30	F5	OK
06:23:25	込込	1017	Ctrl+F1	OK
06:23:31	込込	6	F2	OK
06:23:58	込込	6	涙	OK
06:23:58	込込	51	F2	OK
06:24:24	込込	6	F1	OK
06:24:33	込込	13	F3	OK
06:25:41	込込	57	F4	OK
06:27:11	込込	6	涙	OK
06:27:11	込込	203	F1	OK
06:31:56	込込	203	F1	OK
06:32:32	込込	50	F4	OK
06:32:49	込込	57	F2	OK
06:33:30	込込	17	F8	OK
06:35:45	込込	203	涙	OK
06:35:45	込込	1078	F1	OK
06:49:29	詰距	22	F3	OK
06:51:34	込込	50	涙	OK
06:51:34	込込	1079	F4	OK
07:20:15	込込	17	涙	OK
07:20:15	込込	30	F8	OK
07:20:17	込込	17	F7	OK
07:23:15	込込	13	涙	OK
07:23:15	込込	57	F3	OK
08:08:00	込込	1017	F1	OK
08:09:27	込込	13	F3	OK
09:33:24	込込	48	F4	OK
09:38:30	込込	48	涙	OK
09:38:30	込込	1077	F4	OK
09:51:04	込込	1077	F4	OK
09:52:31	込込	1077	F4	OK
09:55:15	込込	1017	涙	OK
09:55:15	込込	1078	F1	OK
09:55:17	込込	1077	F4	OK
09:59:02	込込	1014	F4	OK
09:59:26	込込	1077	F1	OK
10:09:19	込込	1014	F4	OK
10:17:07	込込	30	涙	OK
10:17:07	込込	1014	F8	OK
10:36:30	込込	1017	F1	OK
10:51:45	込込	30	F6	OK
10:57:21	込込	1083	F4	OK
11:51:10	牌牌	11	F1	OK
11:51:32	牌牌	33	F4	OK
11:51:46	牌牌	22	F3	OK
