09:17:42	込込	114	涙	OK
09:17:42	込込	1085	F1	OK
09:19:14	込込	13	涙	OK
09:19:14	込込	46	F3	OK
11:00:54	込込	50	涙	OK
11:00:54	込込	1092	F4	OK
11:14:15	込込	114	F1	OK
11:14:36	込込	114	涙	OK
11:14:36	込込	26	F1	OK
11:15:20	込込	114	F2	OK
11:18:23	込込	1082	F3	OK
11:18:25	込込	26	涙	OK
11:18:25	込込	204	F1	OK
11:18:28	込込	114	涙	OK
11:18:28	込込	1082	F2	OK
11:18:32	込込	114	F3	OK
11:23:19	込込	1083	F8	OK
11:29:57	込込	204	涙	OK
11:29:57	込込	1017	F1	OK
12:25:58	込込	114	F1	OK
12:26:05	込込	1082	F2	OK
12:26:12	込込	204	F3	OK
15:57:18	込込	1086	F1	OK
16:06:55	込込	1087	F4	OK
16:26:44	込込	1017	Ctrl+F1	OK
17:11:25	込込	70	F8	OK
17:31:39	込込	1017	Ctrl+F1	OK
18:00:25	込込	1083	F4	OK
18:32:35	込込	1086	F4	OK
