00:11:10	込込1	33	涙	OK
00:11:10	込込1	1007	F4	OK
00:11:31	込込1	1011	F5	OK
00:11:55	込込1	1007	涙	OK
00:11:55	込込1	209	F4	OK
00:32:48	込込1	45	F8	OK
00:33:21	込込1	1007	F6	OK
00:45:17	込込1	1006	F7	OK
00:45:19	込込1	45	涙	OK
00:45:19	込込1	1006	F8	OK
01:09:38	込込1	22	F7	OK
19:00:49	込込	1005	F8	OK
19:01:20	込込	114	F1	OK
19:01:29	込込	204	F2	OK
19:01:37	込込	1004	F3	OK
19:05:57	込込	114	F1	OK
19:05:58	込込	204	F2	OK
19:06:03	込込	1004	F3	OK
19:07:45	込込	204	涙	OK
19:07:45	込込	1004	F2	OK
19:44:41	込込	75	F8	OK
19:46:01	込込	114	涙	OK
19:46:01	込込	204	F1	OK
19:46:11	込込	1004	涙	OK
19:46:11	込込	1005	F2	OK
20:37:45	込込	1004	F4	OK
20:38:56	込込	1004	F2	OK
20:39:01	込込	204	F1	OK
20:40:04	込込	204	F1	OK
20:40:09	込込	1004	F2	OK
20:42:21	込込	114	F3	OK
20:44:16	込込	1004	F2	OK
20:44:24	込込	204	F1	OK
20:44:32	込込	114	F3	OK
22:37:03	込込	1002	F4	OK
22:37:43	込込	114	涙	OK
22:37:43	込込	1001	F3	OK
22:55:28	込込	204	涙	OK
22:55:28	込込	1095	F1	OK
23:04:54	込込1	1006	涙	OK
23:04:54	込込1	24	F8	OK
23:05:06	込込1	24	涙	OK
23:05:06	込込1	33	F8	OK
23:07:44	込込1	1011	涙	OK
23:07:44	込込1	1006	F5	OK
23:07:49	込込1	22	涙	OK
23:07:49	込込1	1011	F7	OK
23:29:42	込込1	205	涙	OK
23:29:42	込込1	22	F3	OK
