01:10:14	込込	1077	F5	OK
01:25:21	込込	55	F8	OK
01:49:10	込込	1073	F8	OK
02:08:00	込込	1017	Ctrl+F1	OK
02:08:15	込込	17	F8	OK
02:08:51	込込	1017	F1	OK
02:10:20	込込	11	F1	OK
02:10:48	込込	58	F4	OK
02:11:02	込込	1075	F3	OK
02:11:10	込込	1072	F2	OK
02:14:57	込込	26	F1	OK
02:18:45	込込	40	F5	OK
02:20:32	込込	25	F6	OK
02:26:26	込込	42	F4	OK
02:30:34	込込	66	F2	OK
02:55:21	込込	40	涙	OK
02:55:21	込込	1070	F5	OK
03:12:45	込込	11	F1	OK
03:12:53	込込	1072	F2	OK
03:13:08	込込	58	F3	OK
03:13:18	込込	1075	F4	OK
03:13:31	込込	1099	F5	OK
03:13:39	込込	1076	F6	OK
03:13:48	込込	1087	F7	OK
03:14:02	込込	1073	F8	OK
03:14:26	込込	11	涙	OK
03:14:26	込込	1017	F1	OK
03:14:47	込込	13	F3	OK
03:14:57	込込	57	F2	OK
03:15:03	込込	51	F1	OK
03:15:24	込込	51	涙	OK
03:15:24	込込	203	F1	OK
03:17:18	込込	1014	F8	OK
03:17:26	込込	203	涙	OK
03:17:26	込込	1017	F1	OK
03:17:33	込込	17	F7	OK
03:17:49	込込	30	F6	OK
03:17:56	込込	55	F5	OK
