07:50:35	込込	1083	F4	OK
15:12:34	込込	13	F3	OK
15:12:43	込込	30	F8	OK
15:12:47	込込	17	F7	OK
16:12:52	込込	1085	F1	OK
18:14:36	込込	1083	涙	OK
18:14:36	込込	1091	F4	OK
18:15:10	込込	13	涙	OK
18:15:10	込込	1092	F3	OK
18:30:27	込込	1092	涙	OK
18:30:27	込込	13	F3	OK
18:30:48	込込	1091	涙	OK
18:30:48	込込	1083	F4	OK
18:40:45	込込	1083	涙	OK
18:40:45	込込	1014	F4	OK
18:42:27	込込	1017	Ctrl+F1	OK
20:22:36	込込	70	Ctrl+F2	OK
20:27:00	込込	1014	F6	OK
20:30:07	込込	51	F2	OK
21:13:18	込込	1083	F4	OK
21:50:35	込込	1091	F5	OK
22:18:22	込込	1091	F4	OK
22:23:00	込込	1017	Ctrl+F1	OK
22:34:31	込込	1014	F5	OK
22:34:47	込込	30	F7	OK
22:41:29	込込	17	F8	OK
22:42:42	込込	51	F2	OK
22:47:36	込込	57	F3	OK
22:47:50	込込	1085	F1	OK
22:48:34	込込	1017	Ctrl+F1	OK
