02:07:33	込込	33	F4	OK
02:49:21	込込	22	F3	OK
02:55:14	込込	11	F1	OK
03:58:35	込込	11	涙	OK
03:58:35	込込	1072	F1	OK
04:03:59	詰距	58	F4	OK
04:05:40	込込	33	涙	OK
04:05:40	込込	58	F4	OK
04:09:54	詰距	22	F3	OK
04:15:26	詰距	1017	Ctrl+F1	OK
04:16:49	込込	66	F1	OK
04:16:56	込込	42	F3	OK
04:18:04	込込	26	F5	OK
04:27:50	込込	56	F2	OK
04:27:54	込込	26	F4	OK
04:32:14	込込	114	F5	OK
04:34:37	詰距	1073	F8	OK
04:43:18	込込	33	F4	OK
04:48:07	込込	33	涙	OK
04:48:07	込込	1005	F4	OK
04:54:59	込込	1005	涙	OK
04:54:59	込込	1075	F4	OK
05:23:53	込込	1072	F1	OK
05:24:23	込込	1075	涙	OK
05:24:23	込込	58	F4	OK
06:16:51	込込	13	F3	OK
07:10:41	込込	1078	F1	OK
07:58:23	込込	1002	F4	OK
08:20:19	込込	1017	Ctrl+F1	OK
