06:59:02	込込	1001	F4	OK
07:36:55	込込	1063	F8	OK
07:43:45	込込	1095	F1	OK
08:21:34	込込	1001	涙	OK
08:21:34	込込	1002	F4	OK
09:42:03	込込	1002	涙	OK
09:42:03	込込	1001	F4	OK
10:21:21	込込	1001	涙	OK
10:21:21	込込	1005	F4	OK
10:30:50	込込	1005	涙	OK
10:30:50	込込	71	F4	OK
21:20:05	込込	1095	涙	OK
21:20:05	込込	26	F1	OK
21:20:28	込込	66	F2	OK
21:22:01	込込	56	F3	OK
21:28:04	込込	204	F4	OK
21:28:14	込込	114	F5	OK
21:31:23	込込	42	F6	OK
21:32:30	込込	1004	F7	OK
21:35:44	込込	66	F2	OK
21:36:00	込込	56	F3	OK
21:36:16	込込	204	F4	OK
21:36:23	込込	114	F6	OK
21:36:41	込込	1004	F7	OK
21:36:54	込込	42	F8	OK
21:50:53	込込	42	F5	OK
21:55:11	込込	1018	涙	OK
21:55:11	込込	1002	Ctrl+F1	OK
23:07:55	込込	42	涙	OK
23:07:55	込込	71	F5	OK
